P_sat1,P_sat2,P_sat3,P_sat4,Phi_sat1,Phi_sat2,Phi_sat3,Phi_sat4
4894.312289810988,10763.096838719106,10813.430040758773,7082.739775376626,4795.656614182303,10971.703970878625,10899.62904373543,7134.588839900835
4821.685591079024,10809.36835579023,10732.227779757079,7035.232331934977,4785.026621605556,10977.82659020237,10884.730037349216,7103.660470504569
4772.5751352879215,10883.90008602494,10794.143065997076,7087.8562616052495,4796.639174573765,10982.351576208433,10883.527357869558,7135.313364528091
4568.145037546906,10722.685974749696,10779.32006147448,7052.511887951128,4797.124733380701,10968.881345979094,10876.164013833326,7136.663041422911
4734.936017468159,11146.960139739189,10952.614195519129,6975.546569917222,4790.228441694242,10979.058391280412,10888.806860495155,7136.61055991368
4721.112521638483,10839.744095464072,10720.922833371153,7155.235648618385,4814.215554716314,10969.57903217135,10880.832534317753,7143.830506534072
4627.949725091116,10741.121038080806,10952.385903332275,7101.714696564415,4787.415319091856,11002.418234827594,10887.299278191116,7125.537158416323
4571.874170693362,10715.5916518335,10921.757578267918,6926.3006074753175,4780.347204138053,10974.956191388468,10901.403859806083,7146.435099575304
4734.682992815185,10836.494264967509,10915.467758274412,7203.249453217895,4778.285977495163,10978.965398382446,10902.79467152751,7140.67776585511
4618.842636046988,10905.875204323007,10818.017631867808,7088.564347888969,4790.421993078071,10984.889451006828,10888.45225990751,7109.30215367429
4597.867916191543,10860.704474704198,10992.040557368537,7121.77673545681,4781.97121760279,10989.599472319931,10911.472887590644,7112.49554003831
4600.429442528836,10765.537579087999,10887.02807794103,7226.484980187368,4780.643624858465,10967.08154745094,10887.157409815312,7131.442364268006
4825.715963011035,10835.583819268531,10865.311220388163,7159.812241736085,4788.219171708716,10974.538542164624,10899.850822850793,7144.646206757896
4694.174273931097,10773.843231633737,10732.116138540674,7188.598435330676,4782.783715919202,10994.832256536609,10888.813378190645,7136.810499361629
4667.844625808176,10902.7557023582,10961.400524334289,7068.673632189586,4777.10280880403,10969.165233472399,10903.039162123774,7147.760274867182
4660.124685439639,10984.001402665768,10648.565177607403,7009.79926562141,4783.115212628235,10976.099394989094,10889.201523026411,7126.925374219903
4667.498634607308,10892.65523421683,10933.928975876659,6974.9299057632115,4758.956165290082,10973.617222011326,10896.29182848468,7134.145908070491
4682.227450336235,10794.970148184491,10724.922413807491,7209.687641645463,4781.551663591105,10973.27175431879,10897.73142730979,7133.513534836631
4734.330574309754,10774.688684614548,10916.688182701677,7034.032533570899,4779.36296020572,11004.491102700711,10884.48544616554,7134.640110660276
4627.50998900854,10872.588239843164,10870.7717762902,7016.173562163081,4775.573660475306,10985.55437434508,10894.928365707072,7129.495432694945
4597.816793358656,10794.600486190067,10912.894327449121,7007.868854839701,4779.053141966392,10988.230237831802,10911.494594354255,7134.909300802124
4685.800464624863,10708.296077104296,10700.887252255829,7259.947073411917,4783.687191547757,10992.83970037594,10890.897902869561,7119.650791895741
4770.675227488333,10791.427869519095,10862.993733136473,7055.999668433042,4802.302446849035,10966.455969158602,10891.279759037532,7113.307794538258
4762.48516306315,10855.491853761909,10884.60842032787,7095.616058302561,4799.052197012259,10988.905748915638,10879.240402191546,7126.8355627450355
4753.353843772475,10789.94577598346,10876.785683721017,7073.254169754828,4791.416990032258,10988.547577650223,10897.983091594453,7120.691545772012
4814.366196405043,10816.701074524211,10782.868846961528,7279.621344662043,4777.351454190238,10980.128468282137,10907.943380001941,7139.626140984296
4876.142574907698,10989.259088943703,10898.75903552595,7037.875936445206,4783.920700211611,10989.371785277046,10891.828530511728,7141.018552823372
4702.570994791406,11040.443270545471,10762.618365388285,7085.288782138262,4777.258064204666,10986.556305808372,10895.768416478666,7130.8105622053845
4592.139708590075,10930.372893559457,10866.723806617365,6981.456930111346,4784.76575327148,10989.192187073322,10918.450374178768,7130.43486425504
4545.528359719557,10759.974969004894,10963.8965643148,6996.453790416945,4792.559574958938,10988.208562766813,10904.995336773101,7143.7267603800365
4735.639908515607,10680.313387242455,10826.00535392854,7069.538454578049,4762.753028467047,10960.50503041859,10895.032039363352,7136.705649165649
4646.748527822189,10765.654341473868,11021.815766748636,7146.228205215507,4785.73069451252,10986.677994737276,10890.60896073866,7152.4038964500105
4907.200671330984,10782.301072489514,10668.979421369362,7143.199613302151,4796.759676645545,10973.931915303425,10890.744139560478,7127.004431835738
4749.3120626874415,10867.375056575636,10793.029216486213,7087.1730282878225,4791.004373594693,10990.632791403406,10882.969012635436,7119.650710008707
4641.599642366172,10733.512157386564,10703.957135277064,7187.361140573446,4790.002222954204,10963.449556200632,10891.454348681933,7129.320071675709
4711.654506983222,10714.319937814129,10856.512759293419,6977.072131260119,4781.849876395023,10955.655162106812,10889.863252192865,7114.482876389347
4675.452508612639,10729.95193877477,10732.52611613563,7048.387628894197,4779.626813628593,10965.062072465578,10893.508358108744,7128.619993288145
4522.878957382871,10689.845668425362,10789.290406644188,7066.93564336409,4791.797263728462,10957.855049980513,10880.029317936833,7118.135785212873
4668.047898941625,10879.395111409156,10954.69632924132,7097.70672778025,4782.942456416504,10965.26693024848,10893.850822288496,7112.181896947978
5031.670853897416,10778.044807308655,10690.449380305376,7063.547758436913,4798.096752686316,10960.543315635667,10882.025220659983,7119.851535336259
4463.815763006977,10995.77491184564,10917.770154547286,7009.448088466279,4780.936695062356,10982.10370887137,10880.78439501144,7123.685323426647
4713.412447236153,10916.14755476301,10807.0650067573,6860.352822087899,4795.248203636327,10964.962357107199,10889.845979829523,7104.916797495174
4518.859956396984,10642.765815969664,10847.461491055725,6970.539295869998,4784.406312663219,10975.584474791249,10893.477697589742,7126.675793312801
4571.744344310262,10758.30946239668,10799.174723055145,7020.352322102649,4805.570051234515,10988.990166320787,10895.318898647933,7111.986203042337
4641.871402567617,10746.887904468154,10974.328027781132,7028.394338344665,4793.616111650792,10979.17784005164,10879.453009091076,7123.823634692352
4789.926698662974,10815.170445489492,10941.516664497754,7150.255859578658,4794.946778949308,10986.491745446752,10910.279895885162,7133.900251684639
4827.995497650772,10831.979293026594,10981.409265863924,7063.726295889398,4779.511176478007,10982.914551485786,10913.012686586477,7136.636797791301
4611.340207565523,10929.360810338047,10985.418991815613,7234.383956587029,4786.13376203774,10985.037465075586,10898.439810626629,7141.868136853801
4558.837316824895,10622.540225239803,10878.70012301651,7226.293652670451,4794.643829062813,10998.737176016064,10894.470383434933,7160.362855363895
4841.883244642774,10669.58981321993,10979.331783371743,7072.605074282793,4773.204865072599,10995.10637784941,10914.987659197579,7125.15518851211
4586.256696962071,11089.039731042258,10941.475404334062,7063.7086973424875,4783.258394698592,10993.356674552064,10892.548624051686,7152.255185950097
4603.903736083259,10747.523815287379,10867.994911549846,7081.331961736383,4775.7739780423935,11000.29029966163,10911.84512553162,7158.67770441909
4629.724300817521,10810.003128127331,11041.592321502834,7034.6678034921,4788.022205055844,10995.693668887414,10896.666014728151,7155.2046752309025
4746.609676919469,10727.63878861461,10939.188226433505,7152.9572569959455,4804.838655717256,10985.051794685016,10896.040651898962,7137.452983531503
4576.5807940142995,10625.492392354914,10885.63350115824,7190.527380562479,4776.990658279291,10990.070335237288,10908.093337214106,7136.138867515355
4664.138942991676,10773.946562016708,10946.59559683113,6924.035277689744,4787.120714889224,10963.373281827018,10889.599603446,7122.266097607752
4625.249324857403,10815.304365805263,10992.521591389428,6976.890516574811,4784.312665578266,10972.384292547415,10884.638986338541,7128.824041156917
4921.266633511717,10957.261402756832,10904.684962636478,7056.804617322632,4791.042255667485,10970.954709538317,10889.530074977334,7127.463906195789
4724.154542205348,10730.325234136502,10854.228621633967,7129.615111034742,4807.270934394619,10971.459637171083,10877.564149410666,7126.32636110292
4633.679926474526,10948.61623512893,10897.8731876286,7088.889917255434,4796.684693660014,10978.372500718096,10893.266561345652,7124.249846687639
4785.504323757086,10749.78695920497,10967.726032650706,7183.911814460393,4788.121149609982,10969.44045367238,10880.599430056758,7133.457925932021
4783.981674437393,10843.226821832013,10755.542527544587,7130.652485518061,4795.312539064116,10973.252473773779,10890.847326225505,7142.512792640547
4869.239810694236,10870.62481305161,10856.09646786687,7031.732952554842,4778.8205765979765,10972.178553371567,10903.731073969624,7124.614292773962
4653.958223051268,10846.159570290487,10849.734055648456,7000.562183957753,4789.642777320989,10992.040696982562,10897.269243147983,7124.516851369167
4627.84538379409,10817.065365289698,10956.465518826053,7090.427977710887,4788.941611511956,10983.896022105493,10897.546875678887,7137.267372349164
4539.809345404181,10888.520186780741,10903.273231636389,6996.854805041705,4767.052223378916,10982.61256336693,10912.234477521546,7137.73718446564
4728.836917510885,10850.538132649983,10868.980508451561,7224.198403922331,4780.306294852578,10990.35685796709,10885.275896677897,7136.4356201168
4597.556098033843,10635.560233947379,11058.679795634333,7041.723630738218,4785.02915269318,10970.100753412116,10902.455200792036,7127.579671673196
4617.673167354959,10748.866603883962,10824.53419088931,7076.17693835208,4760.087286559158,10975.961866898217,10894.30783374575,7140.87363386308
4474.197783455541,10956.054804335401,10777.37386018307,7132.929306676481,4760.745878740816,10998.070619776092,10905.046346437339,7135.956488119657
4631.662908514241,10858.720165004846,10927.0999884549,6954.268777347253,4758.719755613123,10981.35424421783,10903.95034732069,7141.4774892897985
4800.195006012791,10818.303832193335,10946.938868842273,6983.242311531356,4763.588233490766,10997.097658566632,10923.217879614935,7144.471809396813
4784.432121537783,10755.700526800523,10704.550869981913,7144.029319655569,4750.452335033151,10996.543138106026,10924.350699360508,7136.70390518708
4642.8964739818375,10795.824538435298,10703.635407929885,7014.945222619139,4762.965683366947,10993.692054844436,10893.691220474931,7133.032905514817
4657.066500736619,10824.591294582355,11027.319655287014,6990.243946686003,4769.638604087242,10993.955581053562,10903.268606548725,7157.363306736392
4830.039748897879,10928.729346138118,10979.048602811205,7011.953382426845,4768.972752994272,11003.71203744291,10927.5336897491,7134.155308730252
4618.253530392571,10782.161027548702,10895.645198821612,7121.896110276163,4766.414447694693,10985.52184251681,10913.631571137741,7158.1806745278445
4669.360263483287,10724.204843869817,10944.733588211026,6991.726722121276,4751.444513058269,10982.040549998384,10914.188117767671,7136.344374548082
4561.451579801758,10821.862103073348,10501.887244562713,6938.835291249226,4786.672814534087,10988.64749149149,10895.32567169494,7139.837173807122
4517.293380984768,10711.966785896626,10803.254953258163,7049.949759512678,4767.200310869871,10994.454994382248,10908.136832904527,7152.898104044914
4651.612138511621,10904.000208416519,10838.301624102358,6910.542651458419,4773.00509795777,10991.361355497465,10912.590645979744,7144.439297248604
4678.313725022246,10824.792507715418,11102.077277692206,7032.526224599311,4776.974908433643,11003.150960097306,10925.156953944075,7145.248655300632
4610.480334459724,10833.15128815781,11039.588733967174,7134.399432826645,4762.737259362852,10997.635087465074,10924.108273527396,7142.525366314001
4638.8910152595645,10963.028380079917,10804.123829496899,6942.722813976316,4751.520410042269,10991.90704740902,10930.082414491979,7148.2243677852575
4514.848771898563,10863.297220143417,10894.93467464819,7016.956596728788,4750.950922410728,10992.521962315064,10917.16423268821,7153.246903466962
4585.774654414391,10693.468814098544,10770.355845758157,7097.351147354861,4754.280190382603,10979.740262208074,10916.026055074692,7132.777075127154
4667.146671881172,10960.448993317956,10821.239599297149,6995.693331518788,4771.689134197714,10979.309302542642,10915.390258178824,7136.1626505338445
4780.74398942771,10748.56125503254,10749.964439536769,7118.648141013549,4756.091177356038,10992.040317073051,10917.180338900163,7153.292814391919
4569.968396629794,10835.4342994343,10753.027730508697,7096.727604576874,4756.280272164023,10988.143498013356,10903.913396032363,7135.9397537491595
4850.299083029153,10793.803069883512,10747.458521677414,7166.99603701357,4760.531294521344,10988.326328267893,10899.936383029377,7157.841293246921
4572.306456441241,10743.512343137889,10910.599937402638,6962.298985090754,4767.619624962112,10960.909335503924,10902.96330791404,7160.565560050133
